id,name,category,persistence,biodegradability,toxicity,molecular_weight,has_aromatic,has_halogen,has_nitrogen,has_oxygen
AGRO_0463,Fungicide_13,Fungicide,0.5096573583631057,0.42917322605969865,0.5466190342347119,407,True,False,True,False
AGRO_0464,Fungicide_14,Fungicide,0.42454578961337297,0.5153101992934326,0.6018157247648752,445,False,True,False,True
AGRO_0465,Fungicide_15,Fungicide,0.3743867692507055,0.4336806551624641,0.3850370801049186,485,True,True,True,True
AGRO_0466,Fungicide_16,Fungicide,0.5016067116889942,0.5775155494034783,0.5553040085852359,372,True,False,True,True
AGRO_0467,Fungicide_17,Fungicide,0.6254258279740996,0.4627911758547045,0.21565147079482244,470,True,True,True,True
AGRO_0468,Fungicide_18,Fungicide,0.6020493012926025,0.47743432967819316,0.49143919105287537,305,False,True,True,True
AGRO_0469,Fungicide_19,Fungicide,0.5136117039410234,0.6279464931657751,0.6041724664058852,221,False,False,True,True
AGRO_0470,Fungicide_20,Fungicide,0.6583544303011888,0.4821780519614763,0.36357522447820895,217,False,True,False,True
AGRO_0471,Fungicide_21,Fungicide,0.5284978131969758,0.3971423474493875,0.2751857113207836,436,True,True,True,True
AGRO_0472,Fungicide_22,Fungicide,0.7261318101850046,0.3925846618123389,0.6282648641296597,326,False,True,True,False
AGRO_0473,Fungicide_23,Fungicide,0.5626337921735829,0.44927285894061875,0.44060968279796975,471,True,False,False,True
AGRO_0474,Fungicide_24,Fungicide,0.5893778506157988,0.4910765845778551,0.4962429355020519,275,False,True,False,False
AGRO_0475,Fungicide_25,Fungicide,0.8429144322012153,0.6300313192135593,0.4440268087859893,262,False,True,True,True
AGRO_0476,Fungicide_26,Fungicide,0.638242656173511,0.4292374105177974,0.42878261358239567,207,True,False,True,True
AGRO_0477,Fungicide_27,Fungicide,0.6677359521686421,0.4224965810576276,0.49890621629838044,492,True,True,True,True
AGRO_0478,Fungicide_28,Fungicide,0.5342515062033656,0.4348935998085128,0.43660545901065817,364,True,False,False,True
AGRO_0479,Fungicide_29,Fungicide,0.48456373317670154,0.32481711932482804,0.4610076293440555,229,False,True,False,True
AGRO_0480,Fungicide_30,Fungicide,0.6158053489920131,0.5523395016902015,0.4674412642846878,430,False,True,True,True
AGRO_0481,Fungicide_31,Fungicide,0.6143343882595889,0.3871377002987305,0.5467826725235958,477,True,False,False,True
AGRO_0482,Fungicide_32,Fungicide,0.8081269628766723,0.5892953870108769,0.6829620201716087,388,True,True,True,True
AGRO_0483,Fungicide_33,Fungicide,0.8114331714730095,0.4046581097622325,0.5009044208198964,215,False,True,True,True
AGRO_0484,Fungicide_34,Fungicide,0.8103731917816309,0.6469582537360886,0.5295427286564884,294,True,True,False,True
AGRO_0485,Fungicide_35,Fungicide,0.6661789454690734,0.5637848106515981,0.5283590011522833,218,False,True,True,True
AGRO_0486,Fungicide_36,Fungicide,0.8496817840356496,0.6183493666889928,0.3821959132623619,381,True,True,True,True
AGRO_0487,Fungicide_37,Fungicide,0.6917967670666362,0.4234139909913697,0.5728909155562782,495,False,True,True,True
AGRO_0488,Fungicide_38,Fungicide,0.49627342590372714,0.38351890606613964,0.5609098606442714,384,True,False,True,True
AGRO_0489,Fungicide_39,Fungicide,0.6779349003905333,0.4960980480622456,0.45820904542341095,400,True,True,True,True
AGRO_0490,Fungicide_40,Fungicide,0.39741921268886227,0.5689404936780267,0.6106637784218093,363,False,False,True,True
AGRO_0491,Fungicide_41,Fungicide,0.7622193101549428,0.6951142048297795,0.42269165444295187,345,False,True,True,False
AGRO_0492,Fungicide_42,Fungicide,0.6000500065033629,0.5881123139279526,0.5701875781307919,416,False,True,True,True
AGRO_0493,Fungicide_43,Fungicide,0.6842038397324706,0.4190711712755709,0.41977977157637986,430,False,True,True,True
AGRO_0494,Fungicide_44,Fungicide,0.5624623044406912,0.30299995445811256,0.5708718673517932,487,True,True,True,True
AGRO_0495,Fungicide_45,Fungicide,0.6682636083568705,0.4685336382653219,0.3651846425981734,405,False,False,True,True
AGRO_0496,Fungicide_46,Fungicide,0.6922563516848141,0.6170198709196604,0.5134296497247793,450,True,True,True,True
AGRO_0497,Fungicide_47,Fungicide,0.7558721212843437,0.3912927623430487,0.45636405312817596,295,False,True,True,True
AGRO_0498,Fungicide_48,Fungicide,0.3592131673073114,0.6276965386088188,0.5338023481101708,257,True,False,True,True
AGRO_0499,Fungicide_49,Fungicide,0.7658207372611803,0.5786292563394609,0.6348147848606971,396,True,True,True,True
AGRO_0500,Fungicide_50,Fungicide,0.5235054759121716,0.49998808514409065,0.6083340437911315,301,False,True,True,True
AGRO_0501,Rodenticide_1,Rodenticide,0.791943420168763,0.10483928064598469,0.8364772533470799,399,True,False,True,True
AGRO_0502,Rodenticide_2,Rodenticide,0.8704222289484418,0.21466966931736667,0.9085284233493351,410,True,True,True,False
AGRO_0503,Rodenticide_3,Rodenticide,0.7925753334015639,0.28357958953034834,0.9040598476156299,474,True,False,True,True
AGRO_0504,Rodenticide_4,Rodenticide,0.8756498927840157,0.45898389781806836,0.9574071220894002,462,True,True,False,True
AGRO_0505,Rodenticide_5,Rodenticide,0.5974581916679521,0.3808924722279011,0.8625819724009817,288,True,False,True,True
AGRO_0506,Rodenticide_6,Rodenticide,0.7844434305478165,0.3203149201591207,0.949677557376691,321,True,True,False,False
AGRO_0507,Rodenticide_7,Rodenticide,0.8428316692375238,0.30771564962177167,0.8406188591931295,363,False,False,True,False
AGRO_0508,Rodenticide_8,Rodenticide,0.7834368589682368,0.28636616529855136,1.0,416,True,False,True,True
AGRO_0509,Rodenticide_9,Rodenticide,0.7474120324104796,0.31777501062680313,0.9400481386506329,368,False,False,True,False
AGRO_0510,Rodenticide_10,Rodenticide,0.8131065186215849,0.25980124423243645,0.9730362190333947,435,False,False,True,True
AGRO_0511,Rodenticide_11,Rodenticide,0.808079162972198,0.2318944839385321,0.9995871976658928,490,False,False,False,True
AGRO_0512,Rodenticide_12,Rodenticide,0.8254996750674599,0.38807143880064837,1.0,345,False,True,True,True
AGRO_0513,Rodenticide_13,Rodenticide,0.9374021342133125,0.14571868579300326,0.700867795261979,238,True,False,True,True
AGRO_0514,Rodenticide_14,Rodenticide,0.8260517421853754,0.276906755012467,0.9684842737331576,289,False,True,False,True
AGRO_0515,Rodenticide_15,Rodenticide,0.8435975389500047,0.04677539147803145,0.9682069490062631,448,True,False,True,True
AGRO_0516,Rodenticide_16,Rodenticide,0.8126177903661967,0.38408387593666565,0.8644317089742115,446,False,True,True,True
AGRO_0517,Rodenticide_17,Rodenticide,0.7779513845832589,0.2735385296627871,1.0,385,True,False,True,True
AGRO_0518,Rodenticide_18,Rodenticide,0.7738953808119848,0.12239882459515977,1.0,292,False,False,True,True
AGRO_0519,Rodenticide_19,Rodenticide,0.7696769075957133,0.29658850974856554,0.9562344039234167,366,True,False,True,True
AGRO_0520,Rodenticide_20,Rodenticide,0.7612199891133727,0.4400399794795282,0.9554224703946039,450,True,False,True,False
AGRO_0521,Rodenticide_21,Rodenticide,0.7482816916193932,0.24518336440307537,0.8461763814008846,310,True,True,True,True
AGRO_0522,Rodenticide_22,Rodenticide,0.7864145283611756,0.28836093371392235,0.7607610472216313,378,False,False,True,True
AGRO_0523,Rodenticide_23,Rodenticide,0.8156693728246525,0.40235306441853447,0.9175286778933924,200,False,True,True,True
AGRO_0524,Rodenticide_24,Rodenticide,0.666327456112407,0.3645169125372818,0.9744991419614082,478,True,True,True,False
AGRO_0525,Rodenticide_25,Rodenticide,0.8977815549686201,0.08943530581596754,1.0,354,True,True,True,True
AGRO_0526,Rodenticide_26,Rodenticide,0.9386349397262844,0.3529016299892109,0.9056954440254898,293,True,False,False,True
AGRO_0527,Rodenticide_27,Rodenticide,0.8404058617459418,0.1653630086512219,0.8673546110949316,275,False,False,True,True
AGRO_0528,Rodenticide_28,Rodenticide,0.7246815875596334,0.3045222708999982,0.9051197901881085,415,False,True,True,False
AGRO_0529,Rodenticide_29,Rodenticide,0.7402576634856772,0.4077901739453325,0.8445944706587216,386,False,True,False,False
AGRO_0530,Rodenticide_30,Rodenticide,0.9599156684528615,0.244938147339787,1.0,493,True,True,True,False
AGRO_0531,Rodenticide_31,Rodenticide,0.7034335196476792,0.4629166364900945,0.8418217966607946,263,True,True,True,True
AGRO_0532,Rodenticide_32,Rodenticide,0.6826120035591028,0.1754479410498664,0.8270059054097952,302,True,True,False,True
AGRO_0533,Rodenticide_33,Rodenticide,0.7950970659161963,0.2839639918955169,0.9330851304615578,333,False,True,True,False
AGRO_0534,Rodenticide_34,Rodenticide,0.9451001438131337,0.1901908706563984,0.9039154591813124,376,False,False,True,True
AGRO_0535,Rodenticide_35,Rodenticide,0.6152591615472085,0.31195569245984844,0.8998263476724305,448,False,False,True,False
AGRO_0536,Rodenticide_36,Rodenticide,0.7772112018449339,0.32056298146934875,0.7965863000943235,424,False,True,True,True
AGRO_0537,Rodenticide_37,Rodenticide,0.8958385819842043,0.305166097685108,0.9229074688205703,425,True,True,True,True
AGRO_0538,Rodenticide_38,Rodenticide,0.9074318012715562,0.21726510003596472,0.7829028121278387,435,True,False,True,True
AGRO_0539,Rodenticide_39,Rodenticide,0.731116760567541,0.31427483360449565,0.8611283509062773,486,False,True,False,True
AGRO_0540,Rodenticide_40,Rodenticide,0.8399398749278517,0.42395840064415613,0.8603770321898241,214,False,True,True,True
AGRO_0541,Rodenticide_41,Rodenticide,0.7135277865480912,0.17899292798987967,1.0,460,True,True,True,True
AGRO_0542,Rodenticide_42,Rodenticide,0.8491202938501001,0.36494973648592394,0.8636080606510363,390,False,True,False,True
AGRO_0543,Rodenticide_43,Rodenticide,1.0,0.30006828189574825,0.9782130001531459,398,False,True,False,True
AGRO_0544,Rodenticide_44,Rodenticide,0.7209100618332447,0.35597004724114223,0.9187538784413962,405,False,True,False,False
AGRO_0545,Rodenticide_45,Rodenticide,0.7598392289342871,0.2845461005770131,1.0,269,False,False,False,True
AGRO_0546,Rodenticide_46,Rodenticide,0.6952177945872309,0.17558248873221674,1.0,343,True,True,True,True
AGRO_0547,Rodenticide_47,Rodenticide,0.7449862288521931,0.34088490189987414,1.0,229,False,False,True,False
AGRO_0548,Rodenticide_48,Rodenticide,0.937890169984647,0.2188999136371155,0.7885953549838007,282,True,False,True,True
AGRO_0549,Rodenticide_49,Rodenticide,0.7435018088967924,0.34232123744570175,0.9331485262021759,484,False,False,True,True
AGRO_0550,Rodenticide_50,Rodenticide,0.814176585896108,0.21982949573510271,0.7940049921015283,483,True,True,False,True
IND_0551,Solvent_1,Solvent,0.5431282198499697,0.44905582129093347,0.4877656303089991,211,False,True,False,True
IND_0552,Solvent_2,Solvent,0.4708506473501756,0.7014631319862253,0.5381463568942737,134,True,False,False,True
IND_0553,Solvent_3,Solvent,0.5430048996528478,0.5899538448180945,0.26565446459401976,397,True,False,True,True
IND_0554,Solvent_4,Solvent,0.35277641728363257,0.4967768765493002,0.6753722309857342,488,True,True,True,True
IND_0555,Solvent_5,Solvent,0.6222258270320646,0.566271883447036,0.30628537697608665,149,False,False,False,True
IND_0556,Solvent_6,Solvent,0.34914694532704094,0.5538914377843596,0.46261704880224785,690,False,True,False,True
IND_0557,Solvent_7,Solvent,0.27728975796734906,0.5636446347750839,0.402867411638356,100,False,False,True,False
IND_0558,Solvent_8,Solvent,0.3682994788101599,0.5829996257572075,0.24886808674749242,649,False,False,False,True
IND_0559,Solvent_9,Solvent,0.41066971909756944,0.7310269576984931,0.10873560907860824,121,False,True,True,True
IND_0560,Solvent_10,Solvent,0.29555300394956113,0.4013557342313038,0.3657395563634662,229,True,True,True,True
IND_0561,Solvent_11,Solvent,0.3431845452189341,0.681691889838668,0.3043672887451571,525,False,False,True,True
IND_0562,Solvent_12,Solvent,0.7177772782904184,0.5142383187611481,0.46255358860165774,521,True,True,True,False
IND_0563,Solvent_13,Solvent,0.2757253183029606,0.7328477083278161,0.38992217574325927,158,True,True,False,False
IND_0564,Solvent_14,Solvent,0.39391489361614196,0.5872214540183344,0.34554490178030994,117,False,True,True,True
IND_0565,Solvent_15,Solvent,0.43737610759132645,0.6516418130285703,0.3886112116874884,170,False,True,True,False
IND_0566,Solvent_16,Solvent,0.40417311625521285,0.6270913827734105,0.4021135902320389,151,True,False,True,True
IND_0567,Solvent_17,Solvent,0.43737377869896543,0.5856676951267537,0.41387175964764644,182,False,False,False,True
IND_0568,Solvent_18,Solvent,0.2660314264059962,0.646320397795176,0.3940483885570305,225,False,False,False,True
IND_0569,Solvent_19,Solvent,0.38196154476737537,0.5607964544176363,0.2748906766395309,306,True,False,True,False
IND_0570,Solvent_20,Solvent,0.2593319495876032,0.6582001549827874,0.3438613380601281,576,False,False,False,True
IND_0571,Solvent_21,Solvent,0.37804078938319596,0.46772286309104494,0.2221866033403796,164,True,False,False,True
IND_0572,Solvent_22,Solvent,0.3894017345425262,0.6064227357478854,0.4291524825310849,207,False,False,False,True
IND_0573,Solvent_23,Solvent,0.4585725781263167,0.4958323311989723,0.3385113742451059,584,True,True,False,True
IND_0574,Solvent_24,Solvent,0.2922414830146734,0.5707768332977678,0.2867362491492584,310,False,False,False,False
IND_0575,Solvent_25,Solvent,0.3540619372464438,0.5851525264470196,0.35227843676624754,284,True,False,True,True
IND_0576,Solvent_26,Solvent,0.25791633301329286,0.5481598074898872,0.6800507840446677,253,True,True,True,True
IND_0577,Solvent_27,Solvent,0.5995598724392924,0.6252656116129377,0.4647344730827358,142,False,False,False,True
IND_0578,Solvent_28,Solvent,0.507343626086622,0.4835850887544427,0.3522930681409935,325,True,False,False,True
IND_0579,Solvent_29,Solvent,0.4086836213188957,0.6257452013948357,0.4865834835348629,652,True,True,True,False
IND_0580,Solvent_30,Solvent,0.41287790975943534,0.33580006358423087,0.12419595544447842,738,False,True,False,True
IND_0581,Solvent_31,Solvent,0.3561392875617681,0.5818440935720973,0.23250529573690182,265,False,False,False,True
IND_0582,Solvent_32,Solvent,0.47096190901100804,0.6678860375463442,0.34778036048461614,451,False,False,False,True
IND_0583,Solvent_33,Solvent,0.479527099182312,0.5031432020424796,0.5204059317063928,251,False,True,True,True
IND_0584,Solvent_34,Solvent,0.414617764692983,0.44511389762539055,0.45152202825069665,113,True,False,True,True
IND_0585,Solvent_35,Solvent,0.5140018994403575,0.629160566646528,0.21607593281320833,630,False,False,True,False
IND_0586,Solvent_36,Solvent,0.3764463218334476,0.7330147987731388,0.45017183265246824,230,False,True,True,True
IND_0587,Solvent_37,Solvent,0.33506495529581887,0.7280244106051248,0.5381355287149828,454,True,True,True,True
IND_0588,Solvent_38,Solvent,0.3737161822777027,0.5320119366565237,0.4066065546384354,228,False,False,True,True
IND_0589,Solvent_39,Solvent,0.3109619886289666,0.7549962272112536,0.2637439965027797,332,False,False,True,True
IND_0590,Solvent_40,Solvent,0.4585486534089024,0.5908364160815238,0.36372442809535727,535,True,False,True,True
IND_0591,Solvent_41,Solvent,0.6717109753525337,0.6818515473119872,0.5371371566533072,760,False,False,False,True
IND_0592,Solvent_42,Solvent,0.5486035399012134,0.6903218778343269,0.2575041517913874,353,False,True,True,True
IND_0593,Solvent_43,Solvent,0.6289370546777536,0.5912949212117713,0.3698212891010212,438,False,True,False,True
IND_0594,Solvent_44,Solvent,0.5313207743683186,0.5580672807339653,0.30729175014925114,222,True,False,False,True
IND_0595,Solvent_45,Solvent,0.23767257546348483,0.6464918245901112,0.5649758697475799,242,False,False,True,True
IND_0596,Solvent_46,Solvent,0.2683856995060784,0.45989589416247645,0.4624663669278913,628,True,True,True,True
IND_0597,Solvent_47,Solvent,0.4160849063479629,0.6288759292830185,0.26960497876555517,751,False,False,True,True
IND_0598,Solvent_48,Solvent,0.2924661965876098,0.6154964343774206,0.37883735962975806,615,False,True,True,True
IND_0599,Solvent_49,Solvent,0.28009603533987687,0.6263756081997722,0.44387783039870854,491,False,False,False,False
IND_0600,Solvent_50,Solvent,0.32487986486334414,0.40966780094136435,0.3204425463892936,735,True,False,True,False
IND_0601,Plasticizer_1,Plasticizer,0.6847743143077366,0.20088189863681805,0.40876508629232244,760,False,False,True,True
IND_0602,Plasticizer_2,Plasticizer,0.9318951396939463,0.4210682466468632,0.38570777230515196,393,False,False,False,True
IND_0603,Plasticizer_3,Plasticizer,0.703510177564225,0.26756678867878025,0.48726565813168016,365,True,False,False,False
IND_0604,Plasticizer_4,Plasticizer,0.9045581207113762,0.11647820153839694,0.1836838558893048,117,False,False,True,False
IND_0605,Plasticizer_5,Plasticizer,0.7027157023212243,0.1313324335372456,0.3818008249019582,156,False,True,False,False
IND_0606,Plasticizer_6,Plasticizer,0.7238416011456887,0.44130536697235034,0.47449056464137185,629,False,False,True,True
IND_0607,Plasticizer_7,Plasticizer,0.8548256574393093,0.145157869830679,0.6454002183213111,641,False,False,True,True
IND_0608,Plasticizer_8,Plasticizer,0.5141851051878074,0.49182457345156094,0.5962554150341743,141,True,False,False,True
IND_0609,Plasticizer_9,Plasticizer,0.584369986656395,0.16141608243905,0.6048354202489437,104,False,False,False,False
IND_0610,Plasticizer_10,Plasticizer,0.6963516680163402,0.18540136225360315,0.5044109871859316,354,False,False,True,True
IND_0611,Plasticizer_11,Plasticizer,0.6114331499606329,0.321750139512246,0.5552325949978765,187,False,False,True,True
IND_0612,Plasticizer_12,Plasticizer,0.7233810808324165,0.3162086255834153,0.3526717590074574,558,True,True,False,True
IND_0613,Plasticizer_13,Plasticizer,0.7916437259017656,0.4352848812534667,0.390286242704403,676,False,True,True,True
IND_0614,Plasticizer_14,Plasticizer,0.6308866226291526,0.10546566275325844,0.4609129067915494,318,True,False,True,True
IND_0615,Plasticizer_15,Plasticizer,0.6295860364588617,0.4193203295853514,0.19324185590343995,793,True,False,True,False
IND_0616,Plasticizer_16,Plasticizer,0.7169728615508025,0.22465279946600525,0.1529800881259752,669,False,True,False,True
IND_0617,Plasticizer_17,Plasticizer,0.822122369528363,0.39243005375652795,0.5779237621205031,320,False,False,False,True
IND_0618,Plasticizer_18,Plasticizer,0.7973444233435207,0.4621287470895767,0.6063429426301755,380,False,False,True,True
IND_0619,Plasticizer_19,Plasticizer,0.7546824434697628,0.37957190960882076,0.7472987361362415,325,True,False,True,True
IND_0620,Plasticizer_20,Plasticizer,0.7685497191506196,0.19912710870364275,0.5899939964781494,687,False,False,False,True
IND_0621,Plasticizer_21,Plasticizer,0.72677050724566,0.4267420967551314,0.632539398253116,231,True,False,True,False
IND_0622,Plasticizer_22,Plasticizer,0.6278017117382272,0.42844381922759156,0.6526270906326388,338,False,True,False,True
IND_0623,Plasticizer_23,Plasticizer,0.7307466203298373,0.35801278703160466,0.6605630483154621,638,False,False,False,True
IND_0624,Plasticizer_24,Plasticizer,0.7442485671132316,0.23822607901023096,0.5292236245023614,602,False,False,False,True
IND_0625,Plasticizer_25,Plasticizer,0.6623510467174851,0.35041839527835433,0.4346763702189086,244,False,True,False,False
IND_0626,Plasticizer_26,Plasticizer,0.8117609107819602,0.25284695978323146,0.4134739964572413,118,False,False,False,True
IND_0627,Plasticizer_27,Plasticizer,0.678954585292157,0.358980677669614,0.4988853726118621,330,True,False,True,True
IND_0628,Plasticizer_28,Plasticizer,0.7368377287223484,0.18334171221568063,0.6178783379306532,184,True,False,False,False
IND_0629,Plasticizer_29,Plasticizer,0.65789382716452,0.14690446136400429,0.4914329758027219,246,True,False,True,True
IND_0630,Plasticizer_30,Plasticizer,0.7869516395730957,0.454091495273774,0.20883295153577502,477,False,False,True,True
IND_0631,Plasticizer_31,Plasticizer,0.7814612644631438,0.2976965339519003,0.5079821928752816,124,True,False,True,False
IND_0632,Plasticizer_32,Plasticizer,0.6241527090535529,0.2189023234760017,0.3114106305584987,292,True,True,False,True
IND_0633,Plasticizer_33,Plasticizer,0.601036016757185,0.4600186199406081,0.718818976315933,297,False,False,True,False
IND_0634,Plasticizer_34,Plasticizer,0.6714519097876989,0.3054589771596902,0.5670003707854047,116,False,False,True,True
IND_0635,Plasticizer_35,Plasticizer,0.7502292019192099,0.26075835768078137,0.49083324364798,763,True,False,True,True
IND_0636,Plasticizer_36,Plasticizer,0.6822976522458333,0.4543950972124234,0.4268018454177748,710,False,True,False,False
IND_0637,Plasticizer_37,Plasticizer,0.6925156792676015,0.27868040927699256,0.6730406957184218,464,True,False,False,True
IND_0638,Plasticizer_38,Plasticizer,0.7080887064205363,0.3197153718444683,0.763546777058336,245,True,False,True,True
IND_0639,Plasticizer_39,Plasticizer,0.656796220360605,0.36290450050818557,0.5934692816254469,261,False,False,False,True
IND_0640,Plasticizer_40,Plasticizer,0.6890490937202045,0.2542804312879931,0.56555283314692,354,True,False,True,True
IND_0641,Plasticizer_41,Plasticizer,0.6418927742221656,0.4107746721325063,0.4347688491531611,503,False,False,True,False
IND_0642,Plasticizer_42,Plasticizer,0.6085485658065217,0.3094551621849415,0.5200834944214043,457,True,False,True,True
IND_0643,Plasticizer_43,Plasticizer,0.8442467921279139,0.37104482840407593,0.45750166520737756,218,False,False,True,False
IND_0644,Plasticizer_44,Plasticizer,0.8248609572818925,0.4927856863546002,0.392291997799956,425,True,False,False,False
IND_0645,Plasticizer_45,Plasticizer,0.6320186805722233,0.16557798735753537,0.5977309878339909,103,False,True,False,True
IND_0646,Plasticizer_46,Plasticizer,0.9622853997536984,0.1629506113086744,0.5034712236873861,585,True,True,True,False
IND_0647,Plasticizer_47,Plasticizer,0.6763693830403732,0.24425027062612578,0.5053230557018729,395,False,True,False,True
IND_0648,Plasticizer_48,Plasticizer,0.49051510805684173,0.23316854307780455,0.4207961651929007,688,False,False,True,True
IND_0649,Plasticizer_49,Plasticizer,0.8124480250122437,0.22930917329623185,0.4441165711857396,680,True,True,False,True
IND_0650,Plasticizer_50,Plasticizer,0.48543214059543605,0.39056799576813706,0.523930878318412,452,False,False,True,False
IND_0651,Polymer_1,Polymer,0.9156618735604916,0.0,0.20342415017101376,215,True,False,False,True
IND_0652,Polymer_2,Polymer,0.9658620510970595,0.08715213002187762,0.23270869116241677,515,True,False,False,True
IND_0653,Polymer_3,Polymer,0.8510786866110616,0.0,0.23959630880993904,169,False,True,True,True
IND_0654,Polymer_4,Polymer,0.7962477430658408,0.1999332445094198,0.23182885325079106,148,True,False,True,False
IND_0655,Polymer_5,Polymer,0.8193017284792397,0.2267925003104313,0.09093339688376698,749,False,False,True,False
IND_0656,Polymer_6,Polymer,0.8344749841419935,0.22297914220078088,0.1927768218056014,709,True,False,False,False
IND_0657,Polymer_7,Polymer,1.0,0.24334396925016782,0.3510713104155355,413,True,False,False,True
IND_0658,Polymer_8,Polymer,1.0,0.16350229571746364,0.18195286744067757,664,True,True,False,True
IND_0659,Polymer_9,Polymer,1.0,0.03709789521896781,0.19191943409850237,471,True,True,False,False
IND_0660,Polymer_10,Polymer,0.7842959914292107,0.0,0.17370239076043045,165,False,True,True,True
IND_0661,Polymer_11,Polymer,0.9422748532999544,0.09538751743501075,0.23501891994645105,150,False,False,True,True
IND_0662,Polymer_12,Polymer,0.8914023737026022,0.1861166952669756,0.43675355286881323,329,True,True,False,True
IND_0663,Polymer_13,Polymer,0.857898068390823,0.0,0.46436413291850215,445,True,False,False,False
IND_0664,Polymer_14,Polymer,0.7696734501458297,0.16136187602488983,0.313056445164649,520,False,True,True,True
IND_0665,Polymer_15,Polymer,1.0,0.19784774233098323,0.30091127224537484,457,True,True,False,True
IND_0666,Polymer_16,Polymer,1.0,0.1744998362370602,0.4414738079084001,348,True,False,True,True
IND_0667,Polymer_17,Polymer,0.9769086376552545,0.247327582901941,0.2523771546101615,506,False,False,True,False
IND_0668,Polymer_18,Polymer,0.7503866102594563,0.0,0.34092462126090567,702,False,False,True,True
IND_0669,Polymer_19,Polymer,1.0,0.26244556710621425,0.1731122570707323,775,False,True,False,True
IND_0670,Polymer_20,Polymer,0.9755977008417042,0.11687580360459458,0.3235547001377713,525,False,False,True,True
IND_0671,Polymer_21,Polymer,1.0,0.26530644228084166,0.40149634470755136,303,True,False,True,False
IND_0672,Polymer_22,Polymer,0.9616875062909731,0.19425781840050568,0.25940303202438625,216,False,False,False,True
IND_0673,Polymer_23,Polymer,0.835937408472956,0.12153441036174797,0.40367359647238427,548,False,True,True,False
IND_0674,Polymer_24,Polymer,0.8985931796148968,0.27979148238869933,0.20820338959456838,342,False,False,True,True
IND_0675,Polymer_25,Polymer,0.8033793897908549,0.32922177735892166,0.039638709872915734,493,False,True,True,False
IND_0676,Polymer_26,Polymer,0.7566972718689253,0.18095917934248978,0.450284051599293,106,True,False,True,False
IND_0677,Polymer_27,Polymer,0.7409775235011601,0.26528454281285346,0.529399488753724,127,True,False,False,True
IND_0678,Polymer_28,Polymer,0.9569444815758639,0.30013912648455215,0.07937602530123142,691,False,True,False,False
IND_0679,Polymer_29,Polymer,0.76277286482814,0.2649974825420711,0.46159721177213775,633,False,False,False,False
IND_0680,Polymer_30,Polymer,0.7486545777777229,0.2507454616103997,0.0,342,True,True,False,True
IND_0681,Polymer_31,Polymer,0.9890950696311145,0.12348949495088435,0.3260019742757143,328,True,False,False,False
IND_0682,Polymer_32,Polymer,0.8635979919027439,0.21622958484214783,0.20679805678810614,605,True,True,False,True
IND_0683,Polymer_33,Polymer,0.7936349831232025,0.30217726850668386,0.28470444381391385,796,False,False,False,True
IND_0684,Polymer_34,Polymer,0.8714717907553938,0.277679073375467,0.4253473530942445,359,True,False,True,False
IND_0685,Polymer_35,Polymer,0.7715770124526802,0.4062848735410185,0.1924400809689526,528,True,True,False,False
IND_0686,Polymer_36,Polymer,0.9263162804640523,0.40770218550439685,0.19980595580547866,151,True,False,True,False
IND_0687,Polymer_37,Polymer,0.8392076630069022,0.09808046170047105,0.26582896458119776,742,False,False,False,True
IND_0688,Polymer_38,Polymer,0.8401481775367642,0.2569788493987551,0.0,790,False,True,True,False
IND_0689,Polymer_39,Polymer,0.9251364100377327,0.08185591394216385,0.29928543489447246,721,False,False,True,True
IND_0690,Polymer_40,Polymer,0.9940803335172897,0.35584761303682444,0.214205177988473,385,False,False,True,True
IND_0691,Polymer_41,Polymer,1.0,0.186991424855026,0.46497409187642746,797,True,True,True,False
IND_0692,Polymer_42,Polymer,0.8621879596777577,0.16380774396283448,0.3097371022746493,655,True,False,False,True
IND_0693,Polymer_43,Polymer,0.9081406216700325,0.0,0.4730334006962268,427,True,True,True,True
IND_0694,Polymer_44,Polymer,0.8385150911187969,0.029858711394777138,0.3142480905850194,512,False,True,False,True
IND_0695,Polymer_45,Polymer,0.9806037820585511,0.13127820318088418,0.13727562658263187,744,False,False,True,True
IND_0696,Polymer_46,Polymer,0.9497513220648739,0.12160448265687265,0.30723092127989704,117,False,True,False,True
IND_0697,Polymer_47,Polymer,0.6579193442253106,0.0,0.3976777032237289,657,True,False,True,True
IND_0698,Polymer_48,Polymer,0.915434094048596,0.11373315017964519,0.3244882442729979,545,False,True,False,True
IND_0699,Polymer_49,Polymer,1.0,0.2668083006603123,0.17100424467290182,554,False,True,False,False
IND_0700,Polymer_50,Polymer,0.9149456162428625,0.1699638848494532,0.28678695788927205,151,False,True,True,True
IND_0701,Surfactant_1,Surfactant,0.39725961912059,0.5042679288839592,0.4782767381932277,422,False,False,True,True
IND_0702,Surfactant_2,Surfactant,0.3042397867499512,0.4785617457161366,0.1784472088779909,228,True,True,True,False
IND_0703,Surfactant_3,Surfactant,0.35911110420692305,0.4053593682618365,0.5077052284364554,273,True,True,False,False
IND_0704,Surfactant_4,Surfactant,0.6356263726204977,0.4755412249855312,0.47765180719669686,291,True,False,False,True
IND_0705,Surfactant_5,Surfactant,0.4671806839363122,0.6276732135473676,0.4373795282426135,492,True,False,False,True
IND_0706,Surfactant_6,Surfactant,0.39372052860125223,0.5076623798033867,0.26339423337331025,655,False,True,True,False
IND_0707,Surfactant_7,Surfactant,0.4269979082384795,0.5711036368781314,0.44915633424207924,492,True,False,True,True
