chembl_id,smiles,inchi_key,therapeutic_area,indication,is_fda_approved,approval_year,molecular_weight,logp,hbd,hba,tpsa,rotatable_bonds,aromatic_rings,heavy_atoms,num_rings,sp3_fraction,complexity,num_heteroatoms,num_saturated_rings,num_aliphatic_rings,num_aromatic_heterocycles,num_saturated_heterocycles,num_aliphatic_heterocycles,num_stereocenters,molar_refractivity,num_radical_electrons,num_valence_electrons,num_ro5_violations,is_drug_like
CHEMBL583284,COc1ccc(F)cc1S(=O)(=O)Nc1cnc2ccccc2c1,OTPRETHMSRRHTI-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1993,332.35600000000005,3.183300000000001,1,4,68.29,4,3,23,3,0.0,973.97622103946,7,0,0,1,0,0,0,85.50350000000003,0,118,0,True
CHEMBL4116122,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)NCc2ccccc2)cc1,MANUMRXRFULKLA-SFHVURJKSA-N,Anti-infective,Infection,True,2013,379.464,1.96107,4,3,111.31,6,2,28,3,0.0,835.6342638254539,7,1,1,0,1,1,1,107.71050000000001,0,146,0,True
CHEMBL588522,CC(C)(C)c1ccc(NC(=O)c2cccc(CN3CCCN(CC4CCCCC4)CC3)c2)cc1,AQOOYYDOMGEFAF-UHFFFAOYSA-N,Other,Various indications,True,1999,461.6940000000004,6.324400000000007,1,3,35.580000000000005,6,2,34,4,0.0,924.8117827444312,4,2,2,0,1,1,0,142.44619999999986,0,184,1,True
CHEMBL589524,Cc1cccc(C)c1-c1cccc(OCCN(C)C)n1,JHBWHUYJOTVNEB-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2000,270.376,3.3058400000000026,0,3,25.36,5,2,20,2,0.0,558.7027291484295,3,0,0,1,0,0,0,83.19600000000004,0,106,0,True
CHEMBL590003,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)NC)CC3)cc(-c3ccccc3)n2)CC1,HBBKRUIVEKQEGQ-MHZLTWQESA-N,Immunology,Immune disorder,True,1997,650.777,3.1452000000000035,3,8,161.48000000000002,13,2,47,4,0.0,1388.5927524839817,13,2,2,1,2,2,1,175.8266999999995,0,254,1,True
CHEMBL564427,COc1cc(-c2nc3ccc(Br)cn3c2NC2CCCC2)ccc1O,GUTZGHYMLUPIPL-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1992,402.2920000000002,4.832500000000004,2,5,58.790000000000006,4,3,25,4,0.0,916.418359153962,6,1,1,2,0,0,0,102.42350000000002,0,130,0,True
CHEMBL157232,CCCCCC[C@H](C)OC(=O)CC(=O)CBr,XYVHUTVZCCRZPW-JTQLQIEISA-N,Pain/Inflammation,Pain management,True,2003,293.2009999999999,3.242600000000002,0,3,43.370000000000005,9,0,16,0,0.0,216.30941246780526,4,0,0,0,0,0,1,67.73100000000004,0,94,0,True
CHEMBL573664,COC(=O)c1c(C(=O)OC)c2cc(C)ccn2c1C(=O)c1ccc2c(c1)CCCC2,RLHQYGWIERCVAQ-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1999,405.4500000000003,3.9307200000000027,0,6,74.08000000000001,4,3,30,4,0.0,1188.0147183047388,6,0,1,2,0,0,0,111.32950000000004,0,154,0,True
CHEMBL577685,CN1CCN(Cn2nc(-c3ccncc3)n(N)c2=S)CC1,MPSGANTVLCGSPB-UHFFFAOYSA-N,Other,Various indications,True,2002,305.4110000000001,0.39478999999999964,1,8,68.14,3,2,21,3,0.0,654.9044536158691,8,1,1,2,1,1,0,83.50240000000004,0,112,0,True
CHEMBL577777,COc1ccc2c(c1)OCCC/C=C\CC[C@@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]3OCC[C@H]31)S2(=O)=O,ZQTXOGGDJIFYFB-GITDXEGASA-N,Immunology,Immune disorder,True,2004,658.8140000000002,4.2908000000000035,2,9,132.86,8,2,46,5,0.0,1420.9523947240236,12,2,3,0,2,3,6,171.1642999999995,0,252,1,True
CHEMBL259626,COc1ccccc1N1CCN(CCC(=O)NCc2nc3ccccc3c(=O)n2-c2ccccc2)CC1,QPKHVVGQRZCCJZ-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1998,497.5990000000002,3.222800000000002,1,7,79.70000000000002,8,4,37,5,0.0,1428.6890265394534,8,1,1,1,1,1,0,145.4506999999998,0,190,0,True
CHEMBL570399,Clc1ccc2c(N/N=C/c3ccccc3Br)ccnc2c1,FEIPKKUNQNPRSR-KEBDBYFISA-N,CNS/Neurology,Neurological disorder,True,1994,360.64200000000005,5.096700000000002,1,3,37.28,3,3,21,3,0.0,817.4811919822338,5,0,0,1,0,0,0,92.11170000000001,0,104,1,True
CHEMBL570855,COc1ccccc1-c1cc(-c2ccc(Br)cc2)[nH]c(=N)c1C#N,UUEBSYLPTHXYIP-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1995,380.245,4.470950000000003,2,3,72.66,3,3,24,3,0.0,984.7291185770839,5,0,0,1,0,0,0,96.48640000000003,0,118,0,True
CHEMBL572203,Nc1ccc(Nc2ccccc2)cc1,ATGUVEKSASEFFO-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,1995,184.24200000000002,3.0124000000000013,2,2,38.05,2,2,14,2,0.0,392.42672290326925,2,0,0,0,0,0,0,60.579100000000025,0,70,0,True
CHEMBL579584,CCC(C)(CC)C(=O)n1ncc2c3c(N)nc(N)nc3ccc21,POASCSYGWGHSKP-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,1991,312.377,2.6104000000000003,2,7,112.71,3,3,23,3,0.0,909.7107402680875,7,0,0,2,0,0,0,90.96930000000003,0,120,0,True
CHEMBL559228,O=C(Nc1cccc(OCCCN2CCOCC2)c1)Nc1cccc(C(F)(F)F)c1,AXUWIQCNRVQDRS-UHFFFAOYSA-N,Other,Various indications,True,1994,423.43499999999995,4.4505000000000035,2,4,62.83,7,2,30,3,0.0,839.48656728681,9,1,1,0,1,1,0,107.89840000000004,0,162,0,True
CHEMBL557380,CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C.Cl,ADVQBNGWEGSMGY-SQQLFYIASA-N,Pain/Inflammation,Pain management,True,1999,311.897,4.6573000000000055,0,2,12.47,6,1,21,2,0.0,429.22654476964095,3,0,1,0,0,0,2,92.92100000000006,0,120,0,True
CHEMBL157446,CCCN1Sc2ccccc2[S+]1[O-],DPEHBAVAXRKEGX-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2008,213.32699999999997,2.4419000000000004,0,3,26.299999999999997,2,1,13,2,0.0,305.4211052507959,4,0,1,0,0,1,1,55.704400000000035,0,70,0,True
CHEMBL1619760,CC(C)(C)C(=O)Cn1c[n+](N)cn1,ZRCDJBULSSJIKK-UHFFFAOYSA-N,Anti-infective,Infection,True,1995,183.23499999999999,-0.5003999999999993,1,4,64.78999999999999,2,1,13,1,0.0,310.1890826578088,5,0,0,1,0,0,0,47.034400000000026,0,72,0,True
CHEMBL1620719,CCCCNc1c(-c2ccc(SC(C)CC)cc2)nc2ccccn12,HJVVKXSDFNVOSO-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1993,353.535,6.103900000000006,1,4,29.330000000000002,8,3,25,3,0.0,807.6241555393827,4,0,0,2,0,0,1,109.63570000000004,0,132,1,True
CHEMBL159389,COC(=O)C(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12,HZGNFWNTVQBRHK-UHFFFAOYSA-N,Immunology,Immune disorder,True,2003,621.7350000000004,1.7628000000000026,4,8,162.95,14,3,45,4,0.0,1432.9829856319534,12,1,1,1,1,1,4,166.78889999999961,0,242,1,True
CHEMBL595085,COc1ccc(-c2nnc(-c3ccc([125I])cc3)o2)cc1,PDYUNYPXHQJKKO-RFLHHMENSA-N,CNS/Neurology,Neurological disorder,True,2012,376.16963020000003,4.016800000000003,0,4,48.150000000000006,3,3,20,3,0.0,705.4982656165051,5,0,0,1,0,0,0,84.43900000000001,0,100,0,True
CHEMBL554578,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](OC(=O)CCC(=O)NCCN(C)C)C(=O)N1CSC(C)(C)[C@H]1C(=O)NC(C)(C)C.Cl,YNJLMHOBPGYHPQ-VRFRBENJSA-N,Immunology,Immune disorder,True,2009,762.4140000000001,3.7961400000000034,3,9,146.38,16,2,52,3,0.0,1513.1173702135088,14,1,1,0,1,1,3,206.48009999999937,0,288,1,True
CHEMBL555219,Cl.OCCN1CCN(CCCN2c3ccccc3Sc3cscc32)CC1,AFCXADCYKWBJRA-UHFFFAOYSA-N,Other,Various indications,True,1994,412.02400000000017,3.7726000000000033,1,6,29.950000000000003,6,2,26,4,0.0,703.5976093311585,7,1,2,1,1,2,0,113.72080000000005,0,142,0,True
CHEMBL555454,O=C(Nc1ccc(F)c(C(F)(F)F)c1)c1ccccn1,OBQCRMSWBKGCBP-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2016,284.212,3.4918000000000013,1,2,41.99,2,2,20,2,0.0,626.0134370096607,7,0,0,1,0,0,0,63.59220000000002,0,104,0,True
CHEMBL1076131,CC[C@H](C)[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)N[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)Nc1cccc(Br)n1)C(C)C,OVSNSIGGJWBQAX-ZCUKIOCLSA-N,CNS/Neurology,Neurological disorder,True,2018,693.6430000000003,4.185400000000002,5,6,172.38,15,3,46,3,0.0,1515.9233070790171,12,0,0,1,0,0,4,180.28169999999963,0,244,1,True
CHEMBL580660,Clc1ccccc1CNc1noc(-c2sccc2Br)n1,PRXVKNGAZHJAPY-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2020,370.659,4.826100000000001,1,5,50.95,4,3,20,3,0.0,727.7419004784912,7,0,0,2,0,0,0,84.08970000000001,0,102,0,True
CHEMBL582894,CNC[C@@H](O)[C@H](c1cccc(OC)c1)n1ccc2ccccc21,FQEQHKRYLKAFDD-MOPGFXCFSA-N,Pain/Inflammation,Pain management,True,1992,310.397,2.819600000000001,2,4,46.419999999999995,6,3,23,3,0.0,781.6454777916953,4,0,0,1,0,0,2,93.00450000000005,0,120,0,True
CHEMBL591773,CC1(C)C=Cc2c(ccc3c2OC[C@H]2c4ccc(O)cc4O[C@@H]32)O1,QGPHRCQDTPCIQI-KXBFYZLASA-N,Pain/Inflammation,Pain management,True,1992,322.36,4.186100000000002,1,4,47.92,0,2,24,5,0.0,881.4478540031743,4,0,3,0,0,3,2,89.89480000000005,0,122,0,True
CHEMBL572530,O=c1c(-c2cc(F)c(F)c(F)c2)coc2cc(O)ccc12,KXNYZTBSABEQJP-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2008,292.212,3.5829000000000004,1,3,50.44,1,3,21,3,0.0,892.6662849554008,6,0,0,1,0,0,0,69.45880000000001,0,106,0,True
CHEMBL573078,CCCCS(=O)(=O)N1[C@H]2CC[C@@H]1[C@H](C(=O)Nc1ccc(OC(C)C)cc1)CC2,DVRXEBSQTHPYMD-MISYRCLQSA-N,Other,Various indications,True,1994,408.5640000000002,3.7852000000000032,1,4,75.71000000000001,8,1,28,3,0.0,776.1002506691267,7,2,2,0,2,2,3,110.90350000000007,0,156,0,True
CHEMBL573461,COc1cccc2c1CCCC2CCCN1CCN(C(=O)C2CCCCC2)CC1,XEPILBQRDLHXAR-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,1999,398.59100000000024,4.619800000000004,0,3,32.78,6,1,29,4,0.0,675.4009696831345,4,2,3,0,1,1,1,117.50200000000008,0,160,0,True
CHEMBL154360,CN(C)c1ccccc1C[S+]([O-])c1nccn1Cc1ccccn1,RRRUZGZEXUTDNJ-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2004,340.45200000000006,2.7002000000000006,0,5,57.01,6,3,24,3,0.0,788.47756224584,6,0,0,2,0,0,1,96.44740000000003,0,124,0,True
CHEMBL538385,N#CC1(c2ccccc2)CCN(C[C@@H](O)COc2ccc(Cl)cc2)CC1,FUFZKRJXJWHOHC-LJQANCHMSA-N,Pain/Inflammation,Pain management,True,2013,370.88,3.6370800000000028,1,4,56.49000000000001,6,2,26,3,0.0,734.8564361917156,5,1,1,0,1,1,1,102.36080000000004,0,136,0,True
CHEMBL538901,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccc(N)cc1C(=O)O,FKEMAUMWEMJROF-IJUJUXHTSA-N,Pain/Inflammation,Pain management,True,2000,373.56200000000007,6.478300000000006,2,3,63.32000000000001,10,1,26,1,0.0,698.0938405971661,4,0,0,0,0,0,0,113.95070000000007,0,142,1,True
CHEMBL553896,Cl.N=C(Nc1ccccc1I)NC12CC3CC(CC(C3)C1)C2,GENLXORCJWOREW-UHFFFAOYSA-N,Other,Various indications,True,1999,431.7490000000003,4.618070000000003,3,1,47.910000000000004,2,1,22,5,0.0,539.4931947353317,5,4,4,0,0,0,0,101.79510000000005,0,120,0,True
CHEMBL526882,CCC(=O)c1cc(C)ccc1Oc1ccnc2cc(OC)c(OC)cc12,YHKFXBORWYMXRL-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2020,351.4020000000001,4.945420000000005,0,5,57.650000000000006,6,3,26,3,0.0,965.6274598617825,5,0,0,1,0,0,0,100.72150000000005,0,134,0,True
CHEMBL592393,COc1cc(OC)cc(-c2cc3occ(C)c3c(=S)o2)c1,GLDGJWDMIBQPRB-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2003,302.351,4.747910000000004,0,5,44.74,3,3,21,3,0.0,838.0797469403792,5,0,0,2,0,0,0,82.59100000000002,0,108,0,True
CHEMBL592411,N=C(N)c1cc2cc(-c3cccc(OCc4cccc(F)c4)c3)ccc2s1,KIRYGGISEMCYKS-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1998,376.456,5.570470000000003,2,3,59.10000000000001,5,4,27,4,0.0,1136.0830255353928,5,0,0,1,0,0,0,109.00910000000003,0,134,1,True
CHEMBL4116094,CCN1/C(=C/C2=C(NC)/C(=C/c3sc4ccccc4[n+]3CC)C2=O)Sc2ccccc21,ZINBGOAVOUKUBV-UHFFFAOYSA-O,CNS/Neurology,Neurological disorder,True,2002,446.6210000000002,5.121900000000005,1,5,36.22,5,3,31,5,0.0,1299.0943342992068,6,0,2,1,0,1,0,130.16570000000002,0,156,1,True
CHEMBL1076419,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3cc(F)ccc3F)C1=O)N2,FHVHFBIAKSCACU-UICDGQQBSA-N,Immunology,Immune disorder,True,2014,578.6190000000004,3.1182000000000016,3,7,145.24,5,2,39,6,0.0,1706.632307523408,14,2,4,0,0,2,4,137.82379999999995,0,206,1,True
CHEMBL583154,NC(Cc1ccccc1)C(=O)N1CCC(Nc2nsc3ccccc23)C1.O=C(O)C(F)(F)F,XSFCQCRDZOZAHB-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1998,480.5120000000001,3.5124000000000013,3,6,108.55,5,3,33,4,0.0,1091.18450292217,11,1,1,1,1,1,2,120.03990000000005,0,176,0,True
CHEMBL583519,Cc1cc(O)cc(-c2ccc(-c3ccc(O)cc3)s2)c1,NWLAWEHHCISQCM-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2021,282.364,4.801720000000004,2,3,40.46,2,3,20,3,0.0,721.6865004817263,3,0,0,1,0,0,0,83.25760000000002,0,100,0,True
CHEMBL4116101,O=c1[nH]ccc2c([N+]3=NN(CCCl)CC3)cccc12,XWRPJKPJIZLLOA-UHFFFAOYSA-O,Pain/Inflammation,Pain management,True,1998,277.73499999999996,2.0937,1,3,51.47,3,2,19,3,0.0,694.3478496724778,6,0,1,1,0,1,0,74.07710000000003,0,98,0,True
CHEMBL579790,CCCC(C)n1ccc2c3c(N)nc(N)nc3ccc21,WDVKKTICTPYCKR-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1997,269.352,3.1100000000000003,2,5,82.75,3,3,20,3,0.0,774.6206217203248,5,0,0,2,0,0,1,83.47780000000003,0,104,0,True
CHEMBL554397,CC(C)N(CCOc1ccccc1/N=C(/Nc1ccccc1)c1ccccc1)C(C)C.Cl,OUHXLOUDQGFPJX-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2007,452.0420000000001,6.796400000000006,1,3,36.86,9,3,32,3,0.0,950.9050731756171,5,0,0,0,0,0,0,138.86669999999992,0,170,1,True
CHEMBL154658,O=C(Nc1cccc(I)c1)Nc1cc(Cl)ccc1C(=O)O,HDVLBTNZJJUZTI-UHFFFAOYSA-N,Other,Various indications,True,2003,416.60200000000015,4.286800000000001,3,2,78.43,3,2,21,2,0.0,706.3685173746051,7,0,0,0,0,0,0,90.21170000000004,0,108,0,True
CHEMBL539714,CC(C)OC(=O)CC1C(C(=O)OC(C)C)=C(N)Oc2ccc(-c3ccccc3)cc21,MMJDKOIXEGPBMY-UHFFFAOYSA-N,Other,Various indications,True,2012,409.48200000000014,4.293200000000003,1,6,87.85000000000001,6,2,30,3,0.0,962.8165109658817,6,0,1,0,0,1,1,113.53340000000001,0,158,0,True
CHEMBL540183,Cl.Nc1nc(CCCNS(=O)(=O)c2cccc(C(=O)O)c2)c[nH]1,ZBOCYNZWVUZLPI-UHFFFAOYSA-N,Anti-infective,Infection,True,2017,360.8230000000001,1.0230000000000001,4,5,138.17,7,2,23,2,0.0,775.7866377718544,10,0,0,1,0,0,0,87.15890000000002,0,126,0,True
CHEMBL540396,Cc1cn2cc(CNC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)Nc3ccc(C(=O)OC4CCCCC4)s3)[n+](Cc3ccc4ccccc4c3)c2s1.[I-],UEQNXYHNQAZVTO-WAQYZQTGSA-N,CNS/Neurology,Neurological disorder,True,1996,849.8170000000001,4.108020000000003,4,8,125.05,11,6,52,7,0.0,2188.256358646124,13,1,1,3,0,0,1,199.4633999999996,0,270,1,True
CHEMBL557422,Cn1ccc2c3nc4cc(Br)ccc4c4c3c(c(=O)c-2c1)[N+](C)(C)CC4=O.[Cl-],YWXZSQALRCVSLY-UHFFFAOYSA-M,Other,Various indications,True,2019,458.7430000000003,0.7212000000000003,0,4,51.96,0,2,28,5,0.0,1343.4369144533505,7,0,3,1,0,2,0,111.65150000000006,0,142,0,True
CHEMBL570872,CCN1C2CCC1CC(c1ccnc3c(-c4ccc(C#N)c(O)c4)c(-c4ccncc4)nn13)C2,GKXHNUKICSBSSP-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2010,450.54600000000016,4.7658800000000054,1,7,90.34,4,4,34,6,0.0,1392.1604069986722,7,2,2,3,2,2,2,129.19879999999998,0,170,0,True
CHEMBL570602,O=C(Nc1cc(F)cc(F)c1)[C@H]1CCCC[C@H]1C(=O)O,JTXMZKFFDFDQKF-NWDGAFQWSA-N,Pain/Inflammation,Pain management,True,2009,283.27399999999994,2.7943000000000007,2,2,66.4,3,1,20,2,0.0,512.9003429116069,6,1,1,0,0,0,2,68.07150000000003,0,108,0,True
CHEMBL573234,COc1cccc2c1CCCC2CCC(=O)N1CCN(C2CCCCC2)CC1,HFJOSVHIASIIRD-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2005,384.56400000000025,4.372200000000004,0,3,32.78,5,1,28,4,0.0,660.5690364312754,4,2,3,0,1,1,1,112.93300000000008,0,154,0,True
CHEMBL581928,CC(C)NCC(O)COc1ccc(Cc2ccc(OCC(O)CNC(C)C)cc2)cc1,MNVJIHMQUQYNOM-UHFFFAOYSA-N,Other,Various indications,True,2007,430.58900000000017,2.7527999999999997,4,6,82.98,14,2,31,2,0.0,668.6921405263834,6,0,0,0,0,0,2,124.97100000000005,0,172,0,True
CHEMBL592870,COc1ccc(/C=C/Cc2ccccc2OC(C)=O)cc1OC,GIPPHAQOXZVEJZ-VOTSOKGWSA-N,Pain/Inflammation,Pain management,True,2016,312.36500000000007,3.8850000000000025,0,4,44.760000000000005,6,2,23,2,0.0,704.265842587605,4,0,0,0,0,0,0,90.03500000000005,0,120,0,True
CHEMBL592623,O=C(NCc1ccccc1)[C@@H]1O[C@H]2CN(Cc3ccccc3)C(=O)[C@@H]1O2,FBHDKOZUHLXHLT-KZNAEPCWSA-N,Anti-infective,Infection,True,2016,352.39000000000004,1.4552999999999994,1,4,67.87,5,2,26,4,0.0,780.912895079269,6,2,2,0,2,2,3,93.68170000000005,0,134,0,True
CHEMBL593625,Cc1cc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc(S(=O)(=O)N2CCOCC2)c1C,GOJRXPJKDWGTKN-UHFFFAOYSA-N,Other,Various indications,True,2018,462.41200000000026,3.393740000000002,1,4,75.71000000000001,4,1,30,2,0.0,907.4016798954234,13,1,1,0,1,1,0,94.34050000000003,0,170,0,True
CHEMBL1207983,CO[C@H]1O[C@H](CCS(=O)(=O)O)[C@@H](O)[C@H](O)[C@@H]1O,PHCQZDKMGAYCIF-HEIBUPTGSA-N,Cardiovascular,Heart disease,True,2012,272.27500000000003,-2.2816999999999976,4,7,133.52,4,0,17,1,0.0,339.4343415062789,9,1,1,0,1,1,5,54.723000000000035,0,102,0,True
CHEMBL526134,COc1ccc(-n2nc3c(NC(=O)c4ccncc4)nc4ccccc4n3c2=O)cc1,OTBVDTOGBXZBSN-UHFFFAOYSA-N,Other,Various indications,True,1992,412.40900000000016,2.6893000000000002,1,8,103.41,4,5,31,5,0.0,1472.9914280264027,9,0,0,3,0,0,0,114.83220000000001,0,152,0,True
CHEMBL526313,COc1ccc(N(C)c2nc(C)nc3scc(C)c23)cc1,CGJODQVPKIBUIQ-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2021,299.39900000000006,4.084640000000003,0,5,38.25,3,3,21,3,0.0,780.0664671528367,5,0,0,2,0,0,0,87.94600000000003,0,108,0,True
CHEMBL541435,COCC1[C@@H]2CC[C@H]1CN(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,JATQVZAOCJUHTI-MCPYQZEQSA-N,Pain/Inflammation,Pain management,True,2014,377.9160000000001,3.1864000000000017,0,3,36.02,6,1,26,4,0.0,641.698393962451,6,3,3,0,2,2,3,103.78700000000006,0,142,0,True
CHEMBL552652,Cl.O=c1n(CCCN2CCN(c3cc(-c4ccccc4)c4ccccc4n3)CC2)nc2ccccn12,RFOBHYFJMODJIV-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2015,501.0340000000002,4.3453000000000035,0,7,58.67,6,5,36,6,0.0,1521.9614305119185,8,1,1,3,1,1,0,147.14899999999975,0,184,1,True
CHEMBL1208485,Nc1c(S(=O)(=O)O)cc(Nc2ccc(F)cc2)c2c1C(=O)c1ccccc1C2=O,HCTWKQCCDOTHIE-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2023,412.3980000000002,3.173600000000002,3,6,126.56,3,3,29,4,0.0,1301.1920127653502,9,0,1,0,0,0,0,103.65870000000001,0,146,0,True
CHEMBL583126,O=C1CSC([C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO)N1c1ccc(S(=O)(=O)Nc2ccccn2)cc1,VMOVEXFBNSNHME-GTMGAUHXSA-N,Cardiovascular,Heart disease,True,1994,485.54000000000013,-1.2757999999999998,6,10,180.51999999999998,9,2,32,3,0.0,1022.6281377868971,13,1,1,1,1,1,5,116.3325,0,174,1,True
CHEMBL583305,Clc1cccc(Nc2nc(-c3ccncc3)cs2)c1,SOPMCVVZQSETBN-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1994,287.775,4.602100000000002,1,4,37.81,3,3,19,3,0.0,681.922775206657,5,0,0,2,0,0,0,80.07970000000002,0,94,0,True
CHEMBL4116123,CCc1ccccc1NCCN1CCCCCC1,SHFGVTLUJDZISY-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2007,246.39799999999988,3.536900000000002,1,2,15.27,5,1,18,2,0.0,340.7051264298247,2,1,1,0,1,1,0,79.21770000000005,0,100,0,True
CHEMBL579595,Cc1ccc(C(C)C)cc1CON1C(=N)N=C(N)NC1(C)C.Cl,JMENVXJKPWHWKW-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2016,339.87100000000004,2.8625900000000004,3,4,86.73,4,1,23,2,0.0,612.4882001931574,7,0,1,0,0,1,0,95.70780000000003,0,128,0,True
CHEMBL558162,COc1ccc2sc3c(c2c1)NC[C@@H](CN1CCOCC1)NC3=O,WYNKVGUYVKMILG-NSHDSACASA-N,Anti-infective,Infection,True,2016,347.44000000000017,1.7659999999999998,2,6,62.830000000000005,3,2,24,4,0.0,754.8638785353427,7,1,2,1,1,2,1,95.37990000000005,0,128,0,True
CHEMBL563918,CCOCCN1CCc2c(C)c(NS(C)(=O)=O)c(C)c(NC(=O)C(C)(C)C)c21,KNEHLMHPIRXMHL-UHFFFAOYSA-N,Other,Various indications,True,2020,411.56800000000027,3.0585400000000016,2,5,87.74000000000001,7,1,28,2,0.0,857.427379232262,8,0,1,0,0,1,0,114.87720000000006,0,158,0,True
CHEMBL360291,CCCC(NC(=O)[C@@H]1C2CCCC2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CCCCc1nnn[nH]1)C(C)C)C(C)C)C(=O)C(=O)N[C@@H](C)c1ccccc1,WRKKDKVSSULHSU-VMJLQIJZSA-N,Immunology,Immune disorder,True,2001,735.931,2.552600000000006,5,9,208.24,19,2,53,4,0.0,1550.131910991842,15,2,2,1,1,1,7,196.4474999999994,0,290,1,True
CHEMBL539151,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(Br)cc3)s2)cc1,KUZFXGGVFBBRGF-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2018,404.289,4.471000000000002,2,6,77.24000000000001,5,3,24,3,0.0,860.5470975105139,7,0,0,1,0,0,0,100.3776,0,122,0,True
CHEMBL536726,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCCn1cccc1.Cl,ZBGWEBJAOFIORT-CFYXSCKTSA-N,CNS/Neurology,Neurological disorder,True,2004,445.94300000000015,5.193700000000006,0,6,51.080000000000005,10,3,31,3,0.0,960.6347781032621,7,0,0,1,0,0,0,125.19500000000004,0,166,1,True
CHEMBL535264,COc1ccc(-c2ccc(NC(=O)c3ccc(C#N)cc3)cc2)cc1CN1CCCC1,VDXTYYRBWQXILY-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1990,411.5050000000002,5.081980000000005,1,4,65.36,6,3,31,4,0.0,1092.991150843543,5,1,1,0,1,1,0,122.05120000000004,0,156,1,True
CHEMBL538188,C[C@@H]1C/C=C/CC/C=C/[C@H](O)Cc2cc(O)cc(O)c2C(=O)O1,DRIZFYXNZQASTN-XUOOWUFRSA-N,Pain/Inflammation,Pain management,True,2022,318.3690000000001,2.8428000000000018,3,5,86.99,0,1,23,2,0.0,618.0831143604938,5,0,1,0,0,1,2,86.49090000000002,0,124,0,True
CHEMBL552993,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)C)N[C@H](C(F)(F)F)CCCCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,NTGLPLGRYULJMB-MPOJOYOMSA-N,Other,Various indications,True,2009,751.869,3.8293000000000017,3,8,154.22,7,1,52,6,0.0,1700.5716593177565,16,3,5,0,1,3,8,183.73189999999948,0,286,1,True
