sample_id,offbit_value,tgic_coherence,weight,is_golay_codeword,distance_to_codeword_weight,golay_parity_mod_4
4448,0xf2372f,0.000000,15,False,1,3
4449,0xf7988,0.000000,11,False,1,3
4450,0xde70e3,0.333333,14,False,2,2
4451,0x738453,0.000000,11,False,1,3
4452,0xed160f,0.666667,13,False,1,1
4453,0x28fd61,1.000000,12,True,0,0
4454,0xcf9ae2,0.333333,14,False,2,2
4455,0x92429f,0.000000,11,False,1,3
4456,0xf2eebb,0.666667,17,False,1,1
4457,0x2f62ce,0.666667,13,False,1,1
4458,0x2abe16,1.000000,12,True,0,0
4459,0x41be68,0.000000,11,False,1,3
4460,0x633006,1.000000,8,True,0,0
4461,0x728210,0.000000,7,False,1,3
4462,0x8cc67c,1.000000,12,True,0,0
4463,0xc8272c,0.333333,10,False,2,2
4464,0x7a311b,1.000000,12,True,0,0
4465,0x77b00d,1.000000,12,True,0,0
4466,0x58a65c,0.000000,11,False,1,3
4467,0xb094d9,0.000000,11,False,1,3
4468,0xcc79aa,0.666667,13,False,1,1
4469,0xc15ec3,1.000000,12,True,0,0
4470,0x93634b,1.000000,12,True,0,0
4471,0x11dba4,0.000000,11,False,1,3
4472,0xe9086f,1.000000,12,True,0,0
4473,0x778992,1.000000,12,True,0,0
4474,0x3a7578,0.666667,13,False,1,1
4475,0xca8e6c,1.000000,12,True,0,0
4476,0x24453d,0.333333,10,False,2,2
4477,0xa6f8b,1.000000,12,True,0,0
4478,0x8e365d,0.666667,13,False,1,1
4479,0xcdabf7,0.666667,17,False,1,1
4480,0x795c6c,0.666667,13,False,1,1
4481,0xed422e,1.000000,12,True,0,0
4482,0x7a8a57,0.666667,13,False,1,1
4483,0x908a5b,0.333333,10,False,2,2
4484,0x3a403e,0.333333,10,False,2,2
4485,0xcfce9e,1.000000,16,True,0,0
4486,0x390a14,1.000000,8,True,0,0
4487,0x3cac22,0.333333,10,False,2,2
4488,0xd150d,0.666667,9,False,1,1
4489,0x55dc77,0.000000,15,False,1,3
4490,0xdd9898,1.000000,12,True,0,0
4491,0x4428fa,0.333333,10,False,2,2
4492,0x23b9df,0.000000,15,False,1,3
4493,0x9be47f,1.000000,16,True,0,0
4494,0x3424ea,0.333333,10,False,2,2
4495,0x85737b,0.333333,14,False,2,2
4496,0x9fb069,0.666667,13,False,1,1
4497,0xcc54cd,1.000000,12,True,0,0
4498,0xb07512,0.333333,10,False,2,2
4499,0x42e8f1,0.000000,11,False,1,3
4500,0xd622a,0.666667,9,False,1,1
4501,0x8b7425,0.000000,11,False,1,3
4502,0xf405f8,1.000000,12,True,0,0
4503,0x8a60d9,0.333333,10,False,2,2
4504,0x5dd42f,0.333333,14,False,2,2
4505,0xc75ff6,0.666667,17,False,1,1
4506,0x4b5274,0.000000,11,False,1,3
4507,0x8a0519,1.000000,8,True,0,0
4508,0x7d7a6a,0.000000,15,False,1,3
4509,0xeb35ba,0.000000,15,False,1,3
4510,0x2538ff,0.333333,14,False,2,2
4511,0x3a11ab,0.000000,11,False,1,3
4512,0x546cf0,0.000000,11,False,1,3
4513,0xb07f67,0.000000,15,False,1,3
4514,0xeda971,0.333333,14,False,2,2
4515,0x54703b,0.000000,11,False,1,3
4516,0x33ab1a,1.000000,12,True,0,0
4517,0xda947b,0.333333,14,False,2,2
4518,0x6b6d24,1.000000,12,True,0,0
4519,0x844723,0.666667,9,False,1,1
4520,0x4ae56e,0.666667,13,False,1,1
4521,0xe62753,0.666667,13,False,1,1
4522,0x33f54c,0.666667,13,False,1,1
4523,0x80b0ab,0.666667,9,False,1,1
4524,0xb0faf4,0.333333,14,False,2,2
4525,0xefe8d,0.333333,14,False,2,2
4526,0x6e61cf,0.333333,14,False,2,2
4527,0x91aa25,0.333333,10,False,2,2
4528,0xd0bfce,0.000000,15,False,1,3
4529,0xf839e8,0.666667,13,False,1,1
4530,0xe3c007,0.333333,10,False,2,2
4531,0x4138e4,0.666667,9,False,1,1
4532,0x650084,0.333333,6,False,2,2
4533,0x335a42,0.333333,10,False,2,2
4534,0xec203f,1.000000,12,True,0,0
4535,0x5c25b5,1.000000,12,True,0,0
4536,0x33dc64,1.000000,12,True,0,0
4537,0x3ff3f7,0.000000,19,False,3,3
4538,0xe04a86,0.666667,9,False,1,1
4539,0x32d544,0.333333,10,False,2,2
4540,0x6afb43,0.333333,14,False,2,2
4541,0x2547e4,0.000000,11,False,1,3
4542,0x86c86,1.000000,8,True,0,0
4543,0xc60259,0.666667,9,False,1,1
4544,0x4bfd06,0.666667,13,False,1,1
4545,0x7442a6,0.333333,10,False,2,2
4546,0xa6a1e9,1.000000,12,True,0,0
4547,0xf38323,1.000000,12,True,0,0
4548,0xb3c595,0.666667,13,False,1,1
4549,0xfd18d1,0.666667,13,False,1,1
4550,0x4a418d,0.666667,9,False,1,1
4551,0xc8fb19,0.666667,13,False,1,1
4552,0x8622f3,0.000000,11,False,1,3
4553,0xa8357,0.333333,10,False,2,2
4554,0xf455d,1.000000,12,True,0,0
4555,0x7c5f56,0.000000,15,False,1,3
4556,0x4c0665,0.666667,9,False,1,1
4557,0x835877,1.000000,12,True,0,0
4558,0xac017e,0.000000,11,False,1,3
4559,0xad8531,0.000000,11,False,1,3
4560,0x9b7e8f,1.000000,16,True,0,0
4561,0x58398a,0.333333,10,False,2,2
4562,0xdf065c,0.666667,13,False,1,1
4563,0xfc7132,0.666667,13,False,1,1
4564,0x47fc5a,0.333333,14,False,2,2
4565,0xee69f,0.333333,14,False,2,2
4566,0x5aeefa,1.000000,16,True,0,0
4567,0xa8e4a7,1.000000,12,True,0,0
4568,0xfaaa10,0.000000,11,False,1,3
4569,0x28d194,0.666667,9,False,1,1
4570,0xc11a78,0.333333,10,False,2,2
4571,0xee5ae0,0.666667,13,False,1,1
4572,0xccfc5e,0.000000,15,False,1,3
4573,0x791643,0.000000,11,False,1,3
4574,0x55132a,0.333333,10,False,2,2
4575,0xb18e14,0.333333,10,False,2,2
4576,0x692c09,0.666667,9,False,1,1
4577,0x7dcaf8,0.000000,15,False,1,3
4578,0x5768c0,0.333333,10,False,2,2
4579,0xc67138,0.000000,11,False,1,3
4580,0xc404de,0.333333,10,False,2,2
4581,0xdc4240,1.000000,8,True,0,0
4582,0x4e8e67,0.666667,13,False,1,1
4583,0x2e48a7,0.000000,11,False,1,3
4584,0xf64caf,0.000000,15,False,1,3
4585,0xfd6ab9,1.000000,16,True,0,0
4586,0x84861b,0.666667,9,False,1,1
4587,0xbaccee,0.000000,15,False,1,3
4588,0x679317,0.666667,13,False,1,1
4589,0xef6a01,1.000000,12,True,0,0
4590,0xcd310b,0.000000,11,False,1,3
4591,0xade82f,0.333333,14,False,2,2
4592,0xed2460,0.333333,10,False,2,2
4593,0xeb09fc,0.333333,14,False,2,2
4594,0x7d6fe2,1.000000,16,True,0,0
4595,0x93f2df,1.000000,16,True,0,0
4596,0x4cdb51,1.000000,12,True,0,0
4597,0xe0872f,1.000000,12,True,0,0
4598,0x536e55,0.666667,13,False,1,1
4599,0x65b9ec,0.333333,14,False,2,2
4600,0x95d1f6,0.333333,14,False,2,2
4601,0x177dd3,0.000000,15,False,1,3
4602,0xc5c7aa,0.666667,13,False,1,1
4603,0xf66d65,0.000000,15,False,1,3
4604,0x9ef6bb,0.666667,17,False,1,1
4605,0xe5b716,0.333333,14,False,2,2
4606,0x715c7f,0.000000,15,False,1,3
4607,0x6aea9a,0.666667,13,False,1,1
4608,0x5401cd,0.666667,9,False,1,1
4609,0x6c2297,0.000000,11,False,1,3
4610,0xccd85d,0.666667,13,False,1,1
4611,0xab940a,0.333333,10,False,2,2
4612,0xafd841,1.000000,12,True,0,0
4613,0x24b82d,0.333333,10,False,2,2
4614,0x87ac62,0.000000,11,False,1,3
4615,0xb7b532,0.333333,14,False,2,2
4616,0x7447e1,1.000000,12,True,0,0
4617,0x764476,1.000000,12,True,0,0
4618,0x37e2fd,1.000000,16,True,0,0
4619,0x831cad,0.000000,11,False,1,3
4620,0x69f5b,0.666667,13,False,1,1
4621,0x20f36b,1.000000,12,True,0,0
4622,0xcf1418,0.333333,10,False,2,2
4623,0x180639,1.000000,8,True,0,0
4624,0x36a1e,0.333333,10,False,2,2
4625,0xd069cb,1.000000,12,True,0,0
4626,0xd097f4,0.666667,13,False,1,1
4627,0x7f3417,0.333333,14,False,2,2
4628,0xa67bce,0.000000,15,False,1,3
4629,0x58c7e3,0.666667,13,False,1,1
4630,0xfebd9a,0.666667,17,False,1,1
4631,0x1e4676,1.000000,12,True,0,0
4632,0x28c94a,0.666667,9,False,1,1
4633,0xad624a,0.000000,11,False,1,3
4634,0xef237c,0.000000,15,False,1,3
4635,0xc27641,0.333333,10,False,2,2
4636,0xe91f30,1.000000,12,True,0,0
4637,0x6a9660,0.333333,10,False,2,2
4638,0xdfa69e,1.000000,16,True,0,0
4639,0xed031a,0.000000,11,False,1,3
4640,0x6052ff,0.666667,13,False,1,1
4641,0xad531d,0.666667,13,False,1,1
4642,0xb4a485,0.333333,10,False,2,2
4643,0x5b5c4c,1.000000,12,True,0,0
4644,0xb4bc9d,0.333333,14,False,2,2
4645,0xef4870,1.000000,12,True,0,0
4646,0xeaa6a3,0.666667,13,False,1,1
4647,0xcfad8f,1.000000,16,True,0,0
4648,0x6598ec,1.000000,12,True,0,0
4649,0xec84ba,1.000000,12,True,0,0
4650,0x9ff80e,0.333333,14,False,2,2
4651,0xd0bcac,1.000000,12,True,0,0
4652,0xdc85b1,1.000000,12,True,0,0
4653,0xecd40d,1.000000,12,True,0,0
4654,0x75ac29,1.000000,12,True,0,0
4655,0xf7a205,1.000000,12,True,0,0
4656,0x44ed9c,1.000000,12,True,0,0
4657,0x695ecb,0.333333,14,False,2,2
4658,0xc6b3c5,0.666667,13,False,1,1
4659,0x8aa4f0,0.333333,10,False,2,2
4660,0x205f6,0.666667,9,False,1,1
4661,0x9b7a0e,0.666667,13,False,1,1
4662,0x495af3,0.666667,13,False,1,1
4663,0xe2a0e5,0.000000,11,False,1,3
4664,0x7c1502,0.666667,9,False,1,1
4665,0xfc1331,1.000000,12,True,0,0
4666,0xf7235c,0.333333,14,False,2,2
4667,0x22293d,0.333333,10,False,2,2
4668,0x1ea5fc,0.333333,14,False,2,2
4669,0xe08f9c,1.000000,12,True,0,0
4670,0x8740bc,0.333333,10,False,2,2
4671,0x380405,0.333333,6,False,2,2
4672,0x328149,1.000000,8,True,0,0
4673,0x915fd7,0.000000,15,False,1,3
4674,0x235bc8,0.000000,11,False,1,3
4675,0x9b5445,0.000000,11,False,1,3
4676,0xfa8f8c,0.333333,14,False,2,2
4677,0xc2f8a,0.333333,10,False,2,2
4678,0xd455e3,0.666667,13,False,1,1
4679,0x7af114,1.000000,12,True,0,0
4680,0xeddaa2,0.333333,14,False,2,2
4681,0x4cc265,0.333333,10,False,2,2
4682,0x552c76,1.000000,12,True,0,0
4683,0x571440,1.000000,8,True,0,0
4684,0x772e21,1.000000,12,True,0,0
4685,0xc91b03,0.333333,10,False,2,2
4686,0xe37dca,0.000000,15,False,1,3
4687,0xc75784,1.000000,12,True,0,0
4688,0x2c44a3,0.666667,9,False,1,1
4689,0xee9b50,0.666667,13,False,1,1
4690,0x3eb5fd,0.666667,17,False,1,1
4691,0xca8bec,0.666667,13,False,1,1
4692,0x4c4061,0.000000,7,False,1,3
4693,0x734517,1.000000,12,True,0,0
4694,0x18039c,1.000000,8,True,0,0
4695,0x2b810b,0.666667,9,False,1,1
4696,0xeb37c5,0.000000,15,False,1,3
4697,0xe66cf9,0.000000,15,False,1,3
4698,0x2bb322,0.000000,11,False,1,3
4699,0xb2a3ad,0.666667,13,False,1,1
4700,0xa9ff35,1.000000,16,True,0,0
4701,0xe31f4e,0.333333,14,False,2,2
4702,0xc93826,0.333333,10,False,2,2
4703,0x79d867,0.333333,14,False,2,2
4704,0xdb2059,0.000000,11,False,1,3
4705,0x4061e7,0.333333,10,False,2,2
4706,0x41adb3,1.000000,12,True,0,0
4707,0xa2ae05,0.333333,10,False,2,2
4708,0xf3cec2,0.333333,14,False,2,2
4709,0xb38e07,1.000000,12,True,0,0
4710,0xa6cd98,1.000000,12,True,0,0
4711,0xad7023,0.000000,11,False,1,3
4712,0x3c5cd9,0.666667,13,False,1,1
4713,0x4ececd,0.333333,14,False,2,2
4714,0x6cb5d3,0.333333,14,False,2,2
4715,0xf43b68,0.666667,13,False,1,1
4716,0x73cfa9,0.000000,15,False,1,3
4717,0x6ce05c,0.000000,11,False,1,3
4718,0x47669a,1.000000,12,True,0,0
4719,0x97763f,1.000000,16,True,0,0
4720,0x2d6d19,1.000000,12,True,0,0
4721,0xf2192d,1.000000,12,True,0,0
4722,0xe774bf,0.666667,17,False,1,1
4723,0x5cfc6,1.000000,12,True,0,0
4724,0x21b12e,0.333333,10,False,2,2
4725,0xeffc78,0.666667,17,False,1,1
4726,0x3af885,1.000000,12,True,0,0
4727,0x12327a,0.333333,10,False,2,2
4728,0xba7edc,1.000000,16,True,0,0
4729,0x77753a,0.000000,15,False,1,3
4730,0xa4a4aa,0.333333,10,False,2,2
4731,0x923fe8,0.666667,13,False,1,1
4732,0x835a1e,0.000000,11,False,1,3
4733,0x5c59fc,0.333333,14,False,2,2
4734,0xf472d2,0.666667,13,False,1,1
4735,0x2acd50,0.333333,10,False,2,2
4736,0xdefe6a,0.666667,17,False,1,1
4737,0x763596,0.666667,13,False,1,1
4738,0x7ae101,0.333333,10,False,2,2
4739,0x77f8b,0.333333,14,False,2,2
4740,0xcf107,0.333333,10,False,2,2
4741,0xde0a46,0.000000,11,False,1,3
4742,0x643c8e,0.000000,11,False,1,3
4743,0x66d00e,0.333333,10,False,2,2
4744,0xc70ede,0.333333,14,False,2,2
4745,0x6d5418,0.333333,10,False,2,2
4746,0x98330e,0.333333,10,False,2,2
4747,0x254edf,0.333333,14,False,2,2
4748,0x415923,0.666667,9,False,1,1
4749,0xc256fe,0.333333,14,False,2,2
4750,0x8fb6a1,0.666667,13,False,1,1
4751,0x56bfbc,1.000000,16,True,0,0
4752,0x40ca8,0.333333,6,False,2,2
4753,0x270bbe,0.666667,13,False,1,1
4754,0xea257,0.000000,11,False,1,3
4755,0x8901c9,1.000000,8,True,0,0
4756,0x3fc1d5,0.333333,14,False,2,2
4757,0x1b7640,0.333333,10,False,2,2
4758,0xe2ef52,0.333333,14,False,2,2
4759,0xdcbb15,0.333333,14,False,2,2
4760,0xe17aa3,0.666667,13,False,1,1
4761,0x31a0a2,1.000000,8,True,0,0
4762,0xc8cf8d,0.666667,13,False,1,1
4763,0xfcd442,1.000000,12,True,0,0
4764,0x26727d,0.666667,13,False,1,1
4765,0x5ae48f,0.666667,13,False,1,1
4766,0x1ba238,0.333333,10,False,2,2
4767,0x42ee0d,0.000000,11,False,1,3
4768,0x93a602,0.666667,9,False,1,1
4769,0xb0cfda,0.333333,14,False,2,2
4770,0x2ec2c2,0.333333,10,False,2,2
4771,0x317c1d,1.000000,12,True,0,0
4772,0xe6565a,0.666667,13,False,1,1
4773,0xc11e50,0.666667,9,False,1,1
4774,0x6d1c2d,1.000000,12,True,0,0
4775,0xba3965,0.666667,13,False,1,1
4776,0xf04df4,0.666667,13,False,1,1
4777,0x133c04,1.000000,8,True,0,0
4778,0xd3f9e1,0.000000,15,False,1,3
4779,0x479652,0.000000,11,False,1,3
4780,0x3efa96,0.000000,15,False,1,3
4781,0xd644ce,1.000000,12,True,0,0
4782,0x26cf4f,0.333333,14,False,2,2
4783,0xb1ad2a,1.000000,12,True,0,0
4784,0xc0f236,0.000000,11,False,1,3
4785,0xb6495f,0.333333,14,False,2,2
4786,0xc755f3,0.000000,15,False,1,3
4787,0x52458a,0.666667,9,False,1,1
4788,0x318e4f,1.000000,12,True,0,0
4789,0xe28080,0.333333,6,False,2,2
4790,0x5d6f31,0.333333,14,False,2,2
4791,0xbfd822,0.666667,13,False,1,1
4792,0x80614f,0.666667,9,False,1,1
4793,0x3ace37,0.333333,14,False,2,2
4794,0x1ab42b,0.000000,11,False,1,3
4795,0x6b7593,0.333333,14,False,2,2
4796,0xc0fd5a,0.666667,13,False,1,1
4797,0x205c2e,0.666667,9,False,1,1
4798,0x3227b5,1.000000,12,True,0,0
4799,0xc418b7,0.000000,11,False,1,3
4800,0x2353d,0.333333,10,False,2,2
4801,0xfe511d,0.333333,14,False,2,2
4802,0x4b5b31,1.000000,12,True,0,0
4803,0xa2c8c6,0.333333,10,False,2,2
4804,0x16ec70,0.000000,11,False,1,3
4805,0x4ad446,0.333333,10,False,2,2
4806,0x6eff5a,0.666667,17,False,1,1
4807,0x92b579,0.666667,13,False,1,1
4808,0xe73735,0.000000,15,False,1,3
4809,0x40dee6,1.000000,12,True,0,0
4810,0x7b198c,1.000000,12,True,0,0
4811,0xe40abc,0.000000,11,False,1,3
4812,0x6670ca,0.000000,11,False,1,3
4813,0x30a3e7,1.000000,12,True,0,0
4814,0xfca722,0.666667,13,False,1,1
4815,0xef5786,0.000000,15,False,1,3
4816,0x6cdb19,0.666667,13,False,1,1
4817,0xb3cb49,0.666667,13,False,1,1
4818,0x302cc7,0.333333,10,False,2,2
4819,0x553a3c,1.000000,12,True,0,0
4820,0xae91e9,0.666667,13,False,1,1
4821,0x62dd75,0.333333,14,False,2,2
4822,0xc223a4,0.666667,9,False,1,1
4823,0xa7fa68,0.333333,14,False,2,2
4824,0x5f42d,0.000000,11,False,1,3
4825,0xbdf344,0.333333,14,False,2,2
4826,0x6d884a,0.333333,10,False,2,2
4827,0x846521,1.000000,8,True,0,0
4828,0x571c70,0.000000,11,False,1,3
4829,0x35d481,0.333333,10,False,2,2
4830,0x819ebe,0.666667,13,False,1,1
4831,0xb64ac4,0.000000,11,False,1,3
4832,0x25be56,0.666667,13,False,1,1
4833,0xb56d6b,0.000000,15,False,1,3
4834,0x4ce3a0,0.333333,10,False,2,2
4835,0x19a8a2,0.666667,9,False,1,1
4836,0xbfb722,0.000000,15,False,1,3
4837,0x386887,0.333333,10,False,2,2
4838,0x92302a,1.000000,8,True,0,0
4839,0x59d0bc,1.000000,12,True,0,0
4840,0xe58316,0.000000,11,False,1,3
4841,0x10d68,0.000000,7,False,1,3
4842,0x3ed8bc,0.333333,14,False,2,2
4843,0xec08d2,0.333333,10,False,2,2
4844,0xa58a82,0.666667,9,False,1,1
4845,0x14d402,0.000000,7,False,1,3
4846,0x66c972,1.000000,12,True,0,0
4847,0xbac0ad,1.000000,12,True,0,0
4848,0x5a44fe,0.666667,13,False,1,1
4849,0xce698f,0.333333,14,False,2,2
4850,0x1675be,0.333333,14,False,2,2
4851,0xbb40d,0.333333,10,False,2,2
4852,0x28cf2e,1.000000,12,True,0,0
4853,0x90181e,1.000000,8,True,0,0
4854,0x38dc7b,0.333333,14,False,2,2
4855,0xeb7d31,0.000000,15,False,1,3
4856,0x1bf361,0.666667,13,False,1,1
4857,0x7dbee9,0.666667,17,False,1,1
4858,0x6628e,0.666667,9,False,1,1
4859,0xa4f387,0.666667,13,False,1,1
4860,0xa3af8b,0.333333,14,False,2,2
4861,0x7a1b90,0.000000,11,False,1,3
4862,0xbf6355,0.000000,15,False,1,3
4863,0xae3451,0.000000,11,False,1,3
4864,0xba601b,0.000000,11,False,1,3
4865,0x1dc1af,0.666667,13,False,1,1
4866,0xbe6710,1.000000,12,True,0,0
4867,0x171634,0.333333,10,False,2,2
4868,0x90805b,1.000000,8,True,0,0
4869,0x81ccaa,0.333333,10,False,2,2
4870,0xb45134,0.333333,10,False,2,2
4871,0xcb40d3,0.000000,11,False,1,3
4872,0x8cbdaf,0.000000,15,False,1,3
4873,0xb912d6,1.000000,12,True,0,0
4874,0x57813a,0.000000,11,False,1,3
4875,0x33079b,1.000000,12,True,0,0
4876,0xc34b40,0.666667,9,False,1,1
4877,0x3df225,0.666667,13,False,1,1
4878,0x23bdd,1.000000,12,True,0,0
4879,0x66daca,0.666667,13,False,1,1
4880,0x3c54a8,0.333333,10,False,2,2
4881,0xb5069b,1.000000,12,True,0,0
4882,0x1b6ea0,0.000000,11,False,1,3
4883,0xc7fc98,0.333333,14,False,2,2
4884,0x1c2a4,0.000000,7,False,1,3
4885,0xc2de36,0.666667,13,False,1,1
4886,0xbd28d3,0.666667,13,False,1,1
4887,0xb79992,0.666667,13,False,1,1
4888,0x6673c2,1.000000,12,True,0,0
4889,0x495e4f,0.666667,13,False,1,1
4890,0x3e1cea,0.666667,13,False,1,1
4891,0xd0fb2e,0.333333,14,False,2,2
4892,0x47f758,0.333333,14,False,2,2
4893,0x53a389,0.000000,11,False,1,3
4894,0xadfb7d,0.333333,18,False,2,2
4895,0xc2f0fc,0.666667,13,False,1,1
4896,0x2c0c86,1.000000,8,True,0,0
4897,0xfc0732,1.000000,12,True,0,0
4898,0x87abc0,0.000000,11,False,1,3
4899,0x1fab7d,1.000000,16,True,0,0
4900,0xf57093,0.666667,13,False,1,1
4901,0xd9e344,1.000000,12,True,0,0
4902,0x60fbfc,0.000000,15,False,1,3
4903,0x4eb224,0.333333,10,False,2,2
4904,0xebe9a2,0.333333,14,False,2,2
4905,0xd493b3,0.666667,13,False,1,1
4906,0xe5d508,0.000000,11,False,1,3
4907,0xcd8072,0.333333,10,False,2,2
4908,0x833867,0.000000,11,False,1,3
4909,0xc9cdf7,1.000000,16,True,0,0
4910,0x4d08e0,1.000000,8,True,0,0
4911,0x52e5e1,1.000000,12,True,0,0
4912,0xec3a83,1.000000,12,True,0,0
4913,0x8042a4,0.333333,6,False,2,2
4914,0xc929f0,0.000000,11,False,1,3
4915,0x34096b,0.333333,10,False,2,2
4916,0x5f4ef,0.333333,14,False,2,2
4917,0x9c2c54,0.333333,10,False,2,2
4918,0x60dab9,1.000000,12,True,0,0
4919,0xa24b86,0.333333,10,False,2,2
4920,0xd78c6a,0.666667,13,False,1,1
4921,0xd09db5,0.666667,13,False,1,1
4922,0x70d329,0.000000,11,False,1,3
4923,0xc00568,0.000000,7,False,1,3
4924,0x74ec25,1.000000,12,True,0,0
4925,0x6bf528,0.666667,13,False,1,1
4926,0xcf2c04,0.333333,10,False,2,2
4927,0xf692f1,0.333333,14,False,2,2
4928,0xd40ae3,0.000000,11,False,1,3
4929,0x77bfe1,0.666667,17,False,1,1
4930,0x22d792,0.000000,11,False,1,3
4931,0x4f8a16,0.000000,11,False,1,3
4932,0xbbc740,1.000000,12,True,0,0
4933,0x2abbda,0.333333,14,False,2,2
4934,0x97c37d,0.000000,15,False,1,3
4935,0xbf1048,0.333333,10,False,2,2
4936,0x54e0a2,0.666667,9,False,1,1
4937,0x62b468,0.333333,10,False,2,2
4938,0x66e7b1,0.333333,14,False,2,2
4939,0xb06f38,1.000000,12,True,0,0
4940,0x428b72,0.333333,10,False,2,2
4941,0x658051,1.000000,8,True,0,0
4942,0x763a3,0.000000,11,False,1,3
4943,0x23417,1.000000,8,True,0,0
4944,0xdadfbb,0.333333,18,False,2,2
4945,0x577506,1.000000,12,True,0,0
4946,0x83eae3,0.666667,13,False,1,1
4947,0x414d38,0.666667,9,False,1,1
4948,0xcd1316,0.000000,11,False,1,3
4949,0x3b1c93,1.000000,12,True,0,0
4950,0x2e3856,0.000000,11,False,1,3
4951,0xaf1b73,0.000000,15,False,1,3
4952,0x71e8e,0.000000,11,False,1,3
4953,0xeec313,0.666667,13,False,1,1
4954,0xb07aef,0.000000,15,False,1,3
4955,0x2e39bc,0.666667,13,False,1,1
4956,0x97272f,0.333333,14,False,2,2
4957,0x73731b,0.333333,14,False,2,2
4958,0xc20600,0.666667,5,False,3,1
4959,0x1748ff,0.333333,14,False,2,2
4960,0x7d796d,1.000000,16,True,0,0
4961,0x4050d6,1.000000,8,True,0,0
4962,0xaab2fd,0.000000,15,False,1,3
4963,0xc8af14,0.000000,11,False,1,3
4964,0xa57bf1,0.000000,15,False,1,3
4965,0x2f13b7,0.333333,14,False,2,2
4966,0x40f1c0,1.000000,8,True,0,0
4967,0x9fd12f,0.000000,15,False,1,3
4968,0x56b72c,0.666667,13,False,1,1
4969,0x2f0db9,0.666667,13,False,1,1
4970,0x867652,0.000000,11,False,1,3
4971,0xd2a1d7,0.666667,13,False,1,1
4972,0x5c1425,0.666667,9,False,1,1
4973,0x868894,1.000000,8,True,0,0
4974,0x608e47,0.333333,10,False,2,2
4975,0x7d2a78,0.666667,13,False,1,1
4976,0x1ebde2,0.333333,14,False,2,2
4977,0x9a5f35,0.333333,14,False,2,2
4978,0xc86dc1,0.000000,11,False,1,3
4979,0xd98113,0.333333,10,False,2,2
4980,0x5655a,0.333333,10,False,2,2
4981,0xdfd6dd,0.333333,18,False,2,2
4982,0xfc45ed,0.000000,15,False,1,3
4983,0xb7abba,1.000000,16,True,0,0
4984,0x29bdcd,0.333333,14,False,2,2
4985,0xffc26a,0.000000,15,False,1,3
4986,0xdffb6a,0.333333,18,False,2,2
4987,0xdc3f73,1.000000,16,True,0,0
4988,0x53c2b9,1.000000,12,True,0,0
4989,0x3a0d3a,0.000000,11,False,1,3
4990,0xa19d51,0.000000,11,False,1,3
4991,0xff7b8f,0.000000,19,False,3,3
4992,0x220b7a,0.333333,10,False,2,2
4993,0x4bf32d,0.333333,14,False,2,2
4994,0x36acfd,0.000000,15,False,1,3
4995,0x4da757,0.333333,14,False,2,2
4996,0x616fcc,0.666667,13,False,1,1
4997,0x293157,0.000000,11,False,1,3
4998,0x490904,0.333333,6,False,2,2
4999,0x6b6e01,0.000000,11,False,1,3
5000,0x847ffa,0.000000,15,False,1,3
5001,0x878c57,1.000000,12,True,0,0
5002,0x68bf9e,0.000000,15,False,1,3
5003,0x6aae23,1.000000,12,True,0,0
5004,0xecca47,0.666667,13,False,1,1
5005,0xffe47c,0.666667,17,False,1,1
5006,0x1b32bd,0.666667,13,False,1,1
5007,0x7ce677,1.000000,16,True,0,0
5008,0x9b51c7,0.666667,13,False,1,1
5009,0xcb6a12,0.000000,11,False,1,3
5010,0xbd636b,0.000000,15,False,1,3
5011,0x9c28ce,0.000000,11,False,1,3
5012,0xad8631,0.000000,11,False,1,3
5013,0x19af51,1.000000,12,True,0,0
5014,0x759692,1.000000,12,True,0,0
5015,0x5ec39c,0.666667,13,False,1,1
5016,0x3104f7,0.000000,11,False,1,3
5017,0xe2bb9,1.000000,12,True,0,0
5018,0xaceea7,0.000000,15,False,1,3
5019,0xa41bfa,0.666667,13,False,1,1
5020,0x332c75,1.000000,12,True,0,0
5021,0x8db915,1.000000,12,True,0,0
5022,0x31a0f8,0.333333,10,False,2,2
5023,0x88ab6,0.666667,9,False,1,1
5024,0x122d97,0.000000,11,False,1,3
5025,0x8fce66,0.333333,14,False,2,2
5026,0x5f83f6,0.000000,15,False,1,3
5027,0xc1247,1.000000,8,True,0,0
5028,0xedf5b5,0.666667,17,False,1,1
5029,0xa8315e,0.000000,11,False,1,3
5030,0xc7909c,0.000000,11,False,1,3
5031,0x3a91e5,1.000000,12,True,0,0
5032,0x601a8a,1.000000,8,True,0,0
5033,0x40501d,0.000000,7,False,1,3
5034,0xd83ca,0.333333,10,False,2,2
5035,0x447c7,0.333333,10,False,2,2
5036,0x78707,0.333333,10,False,2,2
5037,0x10a315,1.000000,8,True,0,0
5038,0x4e236c,0.000000,11,False,1,3
5039,0x16bed4,0.666667,13,False,1,1
5040,0xcdfa2d,0.000000,15,False,1,3
5041,0x461c04,0.000000,7,False,1,3
5042,0xc92ff9,0.000000,15,False,1,3
5043,0xb45d81,0.000000,11,False,1,3
5044,0x5752cd,0.666667,13,False,1,1
5045,0x819262,1.000000,8,True,0,0
5046,0x403137,0.666667,9,False,1,1
5047,0x503e65,0.000000,11,False,1,3
5048,0xd3661d,0.666667,13,False,1,1
5049,0x12a698,0.666667,9,False,1,1
5050,0x6d599b,0.333333,14,False,2,2
5051,0x4c27d0,0.333333,10,False,2,2
